section_id,name,course_id,status
b40898aad8ced58ad77f1474f5b24961,NUR-279 Teaching-004,a57385a95de6d80cc2e2e777f2d32832,active
9e21323ab46dd84457c27bee59cbc2af,NUR-279 Teaching-005,a57385a95de6d80cc2e2e777f2d32832,active
19bcad8bab9cabc777f5eed854211781,NUR-279 Teaching-Y006,a57385a95de6d80cc2e2e777f2d32832,active
a55891d1162d446c92d2d8593abf5d76,NUR-279 Teaching-007,a57385a95de6d80cc2e2e777f2d32832,active
9c29a8b9214792c00714b5032a2fcfa6,NUR-279 Test-000,b58e7db93eac133204ca7c80807cecae,active
1e8fbd3cd70dba356c71d90ae07b3680,NUR-279 Test-Y001,b58e7db93eac133204ca7c80807cecae,active
c436986c0cc47d947816a6fb9816d851,NUR-279 Test-002,b58e7db93eac133204ca7c80807cecae,active
ec37d15692a118fae92b08a4f28a2182,NUR-279 Test-Y003,b58e7db93eac133204ca7c80807cecae,active
bd8deec517a670fd37d68aa6c7d202ec,NUR-331 2022Winter-000,1fad3e92fb055d8c1ea640d803bff812,active
625e1f5e17d9a6dfa29ae4d6c4f52012,NUR-331 2022Winter-001,1fad3e92fb055d8c1ea640d803bff812,active
34f6ead890f20e493036958b3bb44bd3,NUR-331 2022Winter-002,1fad3e92fb055d8c1ea640d803bff812,active
c1305e19000d459b5915a8aa1be7063b,NUR-331 2022Winter-Y003,1fad3e92fb055d8c1ea640d803bff812,active
ac562ad25733386dc95026a6670c4203,NUR-331 2022Winter-Y004,1fad3e92fb055d8c1ea640d803bff812,active
d2e7344de80cd6955234975e50161fb5,NUR-331 2022Winter-005,1fad3e92fb055d8c1ea640d803bff812,active
7597b1b1211699633d7248e40fbd31ef,NUR-331 2022Spring-000,f83d8064bda621b7323567f4970a8fa2,active
c99e03d151a42c67f11f4a6a00679dec,NUR-331 2022Spring-Y001,f83d8064bda621b7323567f4970a8fa2,active
fca4fa208489878e81267d478f81ede1,NUR-331 2022Spring-002,f83d8064bda621b7323567f4970a8fa2,active
3defdf8c023dc54df9ac978d93428061,NUR-331 2022Spring-003,f83d8064bda621b7323567f4970a8fa2,active
5bc72ccfb20d56c580b105fb0a78a46f,NUR-331 2022Summer-000,97512e9cbd1b8c2a7a58f88a27e864cd,active
14cd5431d5d9e9e03c8ec357be64456d,NUR-331 2022Summer-001,97512e9cbd1b8c2a7a58f88a27e864cd,active
90e4f79d2eb65b5fb7bbbb86e72bb127,NUR-331 2022Summer-Y002,97512e9cbd1b8c2a7a58f88a27e864cd,active
995fd63e41044abdabcd8fcb8806ff18,NUR-331 2022Summer-003,97512e9cbd1b8c2a7a58f88a27e864cd,active
b07aaf5fbdf9870b1d244ccaf862a5ed,NUR-331 2022Summer-Y004,97512e9cbd1b8c2a7a58f88a27e864cd,active
18fe4ab97134766d7a22b87ebb15bdee,NUR-331 2022Fall-000,de2b31bbff88df139f7bbf77a4f7ed17,active
e33b83f9d1ddd5800aa2b8a188ca742b,NUR-331 2022Fall-001,de2b31bbff88df139f7bbf77a4f7ed17,active
cde7eced60016b54f8bb9d2dcaa04619,NUR-331 2022Fall-002,de2b31bbff88df139f7bbf77a4f7ed17,active
18491d2f09496daed9b1a5967e87acea,NUR-331 2022Fall-003,de2b31bbff88df139f7bbf77a4f7ed17,active
f82dd3ed6e5fd7d84fd712a74f4a1f06,NUR-331 2022Fall-004,de2b31bbff88df139f7bbf77a4f7ed17,active
fd4b90dda6af7348db0a4fc5fce72a7c,NUR-331 2022Fall-005,de2b31bbff88df139f7bbf77a4f7ed17,active
2ede2a44b143180c7f44ead6f0c84e74,NUR-331 2023Winter-000,1366eb63c069a219d1db413cd33f9fb1,active
a05fca94954a47b0bd39e223e304260f,NUR-331 2023Winter-001,1366eb63c069a219d1db413cd33f9fb1,active
da68dd61ef768ccb26785411bbb39305,NUR-331 2023Winter-002,1366eb63c069a219d1db413cd33f9fb1,active
639a92c0b2d9a47c20c8a9104a81b2cb,NUR-331 2023Winter-003,1366eb63c069a219d1db413cd33f9fb1,active
0c1f9beda5ec8e2c334f5f10629ac9e8,NUR-331 2023Spring-Y000,e469925cf6c648dc462409745382350a,active
efa57f5c24044c869103a2620424a01c,NUR-331 2023Spring-001,e469925cf6c648dc462409745382350a,active
03be98b99f56b9817002ec5d691eb648,NUR-331 2023Spring-002,e469925cf6c648dc462409745382350a,active
f27f5e58080483b3066885627ec7724c,NUR-331 2023Spring-003,e469925cf6c648dc462409745382350a,active
df3b81e46c8422a38d398fe680f7ea8d,NUR-331 2023Spring-004,e469925cf6c648dc462409745382350a,active
469685e54fa2383bf0aa8980fa541253,NUR-331 2023Summer-000,a33118fc190ae258228b8fea965c2b1a,active
519526e5dd0dea293ac01c2a5dc6beb9,NUR-331 2023Summer-001,a33118fc190ae258228b8fea965c2b1a,active
021bc37e52f12b664181b4012fd96f37,NUR-331 2023Summer-002,a33118fc190ae258228b8fea965c2b1a,active
c25e2b52de545136eab9a798af27ef3a,NUR-331 2023Summer-003,a33118fc190ae258228b8fea965c2b1a,active
168126191a42d952b9e911c61d3e8ece,NUR-331 2023Summer-004,a33118fc190ae258228b8fea965c2b1a,active
2a0af12c2af027b541d2c9c8381efb40,NUR-331 2023Summer-005,a33118fc190ae258228b8fea965c2b1a,active
3c6513427c9738d39f3a089b6f02d587,NUR-331 2023Summer-006,a33118fc190ae258228b8fea965c2b1a,active
b02874a9c39fe9efa33ed2626b3eb20f,NUR-331 2023Fall-Y000,45d09c6d67f680fac1984559c505d08d,active
8ede2841f351663d5634e77f65532f78,NUR-331 2023Fall-001,45d09c6d67f680fac1984559c505d08d,active
45a6a17fd1da4836cf74b2e7907d7550,NUR-331 2023Fall-002,45d09c6d67f680fac1984559c505d08d,active
64cb4f75aef89ac457495c8d7467b343,NUR-331 2023Fall-Y003,45d09c6d67f680fac1984559c505d08d,active
e7ac41a45c93dec8095db8b2f5c48860,NUR-331 2023Fall-004,45d09c6d67f680fac1984559c505d08d,active
adeb273bd64edca1baddb1959e83564e,NUR-331 2023Fall-005,45d09c6d67f680fac1984559c505d08d,active
42d5bba19d8903ac413d1cf9187f85f1,NUR-331 2023Fall-006,45d09c6d67f680fac1984559c505d08d,active
9a6c7de5f57ce9240622a6b2782d1822,NUR-331 2023Fall-Y007,45d09c6d67f680fac1984559c505d08d,active
3bfa94e6e146cb87da0c52b60972640a,NUR-331 2024Winter-000,bc1624e0640a42117a50577abd1a9318,active
41aee2662c944bcc6dee67c3ee5194ac,NUR-331 2024Winter-001,bc1624e0640a42117a50577abd1a9318,active
db95f1f14239fbd8b1fc3fe2645c82d0,NUR-331 2024Winter-002,bc1624e0640a42117a50577abd1a9318,active
3b230d13d72482a80b3ec74100db6074,NUR-331 2024Winter-003,bc1624e0640a42117a50577abd1a9318,active
cc0707f5f4cf1eabd1da675a9fa9bf1d,NUR-331 2024Winter-004,bc1624e0640a42117a50577abd1a9318,active
f87ef1ceef013cc2e1af6c362f89cbfb,NUR-331 2024Winter-005,bc1624e0640a42117a50577abd1a9318,active
4a198e943d2e6ef5e2999b8174b706c4,NUR-331 2024Winter-006,bc1624e0640a42117a50577abd1a9318,active
3911f6173730efa2db924950bd40820b,NUR-331 2024Winter-Y007,bc1624e0640a42117a50577abd1a9318,active
0c1f9beda5ec8e2c334f5f10629ac9e8,NUR-331 2023Spring-Y000,e469925cf6c648dc462409745382350a,active
efa57f5c24044c869103a2620424a01c,NUR-331 2023Spring-001,e469925cf6c648dc462409745382350a,active
03be98b99f56b9817002ec5d691eb648,NUR-331 2023Spring-002,e469925cf6c648dc462409745382350a,active
f27f5e58080483b3066885627ec7724c,NUR-331 2023Spring-003,e469925cf6c648dc462409745382350a,active
df3b81e46c8422a38d398fe680f7ea8d,NUR-331 2023Spring-004,e469925cf6c648dc462409745382350a,active
3b77fb3f64e6391bbd48e410f679f094,NUR-331 2023Spring-005,e469925cf6c648dc462409745382350a,active
03c31627fd734d2980d6310bb80831ee,NUR-331 2023Spring-006,e469925cf6c648dc462409745382350a,active
469685e54fa2383bf0aa8980fa541253,NUR-331 2023Summer-000,a33118fc190ae258228b8fea965c2b1a,active
519526e5dd0dea293ac01c2a5dc6beb9,NUR-331 2023Summer-001,a33118fc190ae258228b8fea965c2b1a,active
021bc37e52f12b664181b4012fd96f37,NUR-331 2023Summer-002,a33118fc190ae258228b8fea965c2b1a,active
20a61eb6b1f1a0b91571390215b17a82,NUR-331 2023Fall-000,45d09c6d67f680fac1984559c505d08d,active
8ede2841f351663d5634e77f65532f78,NUR-331 2023Fall-001,45d09c6d67f680fac1984559c505d08d,active
45a6a17fd1da4836cf74b2e7907d7550,NUR-331 2023Fall-002,45d09c6d67f680fac1984559c505d08d,active
67cc1ecab2ed178bb9b0565398341870,NUR-331 2023Fall-003,45d09c6d67f680fac1984559c505d08d,active
e7ac41a45c93dec8095db8b2f5c48860,NUR-331 2023Fall-004,45d09c6d67f680fac1984559c505d08d,active
adeb273bd64edca1baddb1959e83564e,NUR-331 2023Fall-005,45d09c6d67f680fac1984559c505d08d,active
42d5bba19d8903ac413d1cf9187f85f1,NUR-331 2023Fall-006,45d09c6d67f680fac1984559c505d08d,active
9385f0673a6993f993764e75a7fcf29a,NUR-331 2024NonCredit-000,e6497aa011a85fca3e35ee278cea7c83,active
411c96cd68d04ac103e3c65553472d6e,NUR-331 2024NonCredit-001,e6497aa011a85fca3e35ee278cea7c83,active
0a1bcc9e5abbeabdf4f2561b1c36ce78,NUR-331 2024NonCredit-002,e6497aa011a85fca3e35ee278cea7c83,active
1c55cda6655f600a83c3f38beabce862,NUR-331 2024NonCredit-003,e6497aa011a85fca3e35ee278cea7c83,active
43e130258fab74e328f81d6a4e7aeef6,NUR-331 2024NonCredit-004,e6497aa011a85fca3e35ee278cea7c83,active
87fba098a20e4c409416f35304cca8c3,NUR-331 2024NonCredit-005,e6497aa011a85fca3e35ee278cea7c83,active
b51c7476fdd91da1219f429d54a9bf57,NUR-331 Teaching-000,53afff0c1cba7f4a3428db5d9f00c447,active
8b7c963fc766b72bcc441bb677c0b451,NUR-331 Teaching-001,53afff0c1cba7f4a3428db5d9f00c447,active
5f5999f89f265ddbde0993b0e484b962,NUR-331 Teaching-002,53afff0c1cba7f4a3428db5d9f00c447,active
59d37f414fa68191eaa134d9a3a1c687,NUR-331 Teaching-003,53afff0c1cba7f4a3428db5d9f00c447,active
8cdacc18957b4300534095c6dde63866,NUR-331 Teaching-004,53afff0c1cba7f4a3428db5d9f00c447,active
0f62df5a33d10fee7d9a3f5f6cf7e13a,NUR-331 Teaching-005,53afff0c1cba7f4a3428db5d9f00c447,active
6258f6b72ec08b5e65597c398464e8f2,NUR-331 Teaching-006,53afff0c1cba7f4a3428db5d9f00c447,active
c3af590d65fdc4655b0ff65be3758f78,NUR-331 Test-000,b7df2836e1aa2ab3286183981bb10035,deleted
5ac981d96ccf813f8137e8e39f35b727,NUR-331 Test-001,b7df2836e1aa2ab3286183981bb10035,deleted
a3fb475e86b19c1b56472c88fa3f87c2,NUR-331 Test-002,b7df2836e1aa2ab3286183981bb10035,deleted
bcd6741ae089aa588df915f4277e1df2,NUR-331 Test-003,b7df2836e1aa2ab3286183981bb10035,deleted
ff19a568712495de319a17516e2fda51,NUR-331 Test-004,b7df2836e1aa2ab3286183981bb10035,deleted
81f7eafedeccaa8ce9fc7526c90f06e3,NUR-331 Test-005,b7df2836e1aa2ab3286183981bb10035,deleted
3c4944328405d521445366d67fddeb86,NUR-331 Test-006,b7df2836e1aa2ab3286183981bb10035,deleted
a8d7bf0781111bccc548e2f46d6ced51,NUR-331 Test-007,b7df2836e1aa2ab3286183981bb10035,deleted
838fd2c654a2518fd71e2cdd03fa8d80,ENG-188 2022Winter-000,319fe4bd726b4355e308f0e0cc9fa177,active
65c5828deb4a6f7410b1b2c104f19730,ENG-188 2022Winter-001,319fe4bd726b4355e308f0e0cc9fa177,active
1fb8803f86b646b9f44e31b8984c433a,ENG-188 2022Winter-002,319fe4bd726b4355e308f0e0cc9fa177,active
9c2e5ccf95a92e12d9a57b1dd114ba85,ENG-188 2022Winter-003,319fe4bd726b4355e308f0e0cc9fa177,active
4fdeb24378a107b500b71583dac75944,ENG-188 2022Winter-004,319fe4bd726b4355e308f0e0cc9fa177,active
3b397dd111ca80448c434b708b1a1332,ENG-188 2022Winter-005,319fe4bd726b4355e308f0e0cc9fa177,active
4094890ed75bcfaf4b1ed3efe99ac078,ENG-188 2022Spring-000,00912e2e5824b22aa02612fff8fad6a6,active
abc365f7b7c4c5b1a749f3521e2901a0,ENG-188 2022Spring-001,00912e2e5824b22aa02612fff8fad6a6,active
6146c5c2b656a90ef326e64744f5a0fd,ENG-188 2022Spring-002,00912e2e5824b22aa02612fff8fad6a6,active
24cbcc61f520866320e37e465729a960,ENG-188 2022Spring-003,00912e2e5824b22aa02612fff8fad6a6,active
35291fb8e9a1a174483fdca675fe2580,ENG-188 2022Spring-004,00912e2e5824b22aa02612fff8fad6a6,active
e51d642b1a311249da9ac70c4c272c02,ENG-188 2022Spring-005,00912e2e5824b22aa02612fff8fad6a6,active
d7ebb64103a01e0194883dbb608847f8,ENG-188 2022Summer-Y000,bfcc520af0cd924004d3e1f169d7a64d,active
918dd5c7449e5fb6893be95945ab8aca,ENG-188 2022Summer-001,bfcc520af0cd924004d3e1f169d7a64d,active
7ddb428e5d4f9eff44967fc952b88305,ENG-188 2022Summer-002,bfcc520af0cd924004d3e1f169d7a64d,active
03d9530bbdfb04065e5c85cfa82ce278,ENG-188 2022Summer-003,bfcc520af0cd924004d3e1f169d7a64d,active
41d98c5924c87bea463cf26ff13eabb4,ENG-188 2022Fall-000,69689e891f8ca3c1aeac0bd90aa94e86,active
2107eb7791d051db42c2216c7065a8cb,ENG-188 2022Fall-Y001,69689e891f8ca3c1aeac0bd90aa94e86,active
87b1e5b1479c43a2967d616d8832fb38,ENG-188 2022Fall-002,69689e891f8ca3c1aeac0bd90aa94e86,active
543f8c3123213ff1f7be49870ee96675,ENG-188 2022Fall-Y003,69689e891f8ca3c1aeac0bd90aa94e86,active
f28e03650350a9fa6c1b580f537ac925,ENG-188 2023Winter-000,0d03d9e0a77e0d568d6b1b75d6cf59b3,deleted
a50929fdd39993a247bac939809c86b4,ENG-188 2023Winter-001,0d03d9e0a77e0d568d6b1b75d6cf59b3,deleted
85c6bb363ae8a2d35268eccb8d97e5f4,ENG-188 2023Spring-000,9e6b9c8f87639f4bfb48e17f0604e719,active
e0bdec9396d1f9f2dbdd4eb610eb7fd7,ENG-188 2023Spring-Y001,9e6b9c8f87639f4bfb48e17f0604e719,active
f237449585ce03190a8495ce45e07d90,ENG-188 2023Spring-002,9e6b9c8f87639f4bfb48e17f0604e719,active
1bdb402cff055730a39ac6ca0246e5c4,ENG-188 2023Spring-Y003,9e6b9c8f87639f4bfb48e17f0604e719,active
6b12fa478f54f7d17fe8565b63f24223,ENG-188 2023Spring-004,9e6b9c8f87639f4bfb48e17f0604e719,active
62c4b2cc5679c9f338d9cebdf61c6794,ENG-188 2023Spring-005,9e6b9c8f87639f4bfb48e17f0604e719,active
6134dc4df81be2ab579e26bbc582f048,ENG-188 2023Summer-000,4ca3a04c8a65078f7352c58067e44a2b,active
2d4ad89bf2ab926cb75b73accd5dd82a,ENG-188 2023Summer-001,4ca3a04c8a65078f7352c58067e44a2b,active
7ffbb5de6e0b4039e864d2159e799bb8,ENG-188 2023Summer-002,4ca3a04c8a65078f7352c58067e44a2b,active
e73da3af0f6ceb308e082c857c1167c4,ENG-188 2023Summer-003,4ca3a04c8a65078f7352c58067e44a2b,active
e83a6b0c8a22034c888c8ce3245401b8,ENG-188 2023Summer-004,4ca3a04c8a65078f7352c58067e44a2b,active
58ccf08e18e50da2b2e1576db846691d,ENG-188 2023Summer-005,4ca3a04c8a65078f7352c58067e44a2b,active
7ffde5858a3122af3dc864990156f0af,ENG-188 2023Fall-000,07db7834b6f40b5a5b8054117b430dd5,active
647ade11b9e65d44508d39e456c7b098,ENG-188 2023Fall-Y001,07db7834b6f40b5a5b8054117b430dd5,active
7e9e3abf1953417215b6ccd4e07a284e,ENG-188 2023Fall-002,07db7834b6f40b5a5b8054117b430dd5,active
3291621fb5e1606e25fe3c79bbb01d80,ENG-188 2023Fall-003,07db7834b6f40b5a5b8054117b430dd5,active
a9e706efed66b8a35f0fec5411560c4d,ENG-188 2023Fall-Y004,07db7834b6f40b5a5b8054117b430dd5,active
19534bfd20b6f2fbe92ceeb7e67518ef,ENG-188 2023Fall-005,07db7834b6f40b5a5b8054117b430dd5,active
35a72266aa118e935e20aa50a72a3c68,ENG-188 2023Fall-Y006,07db7834b6f40b5a5b8054117b430dd5,active
bfb04a6304b87d6d034f352cdde1d4d8,ENG-188 2023Fall-007,07db7834b6f40b5a5b8054117b430dd5,active
e0754679c120c6c169ec2aeebbb99025,ENG-188 2024Winter-000,6700f7eb8422f96b5b4c10275369805a,active
48be4a2405069642566d2109dea9370e,ENG-188 2024Winter-001,6700f7eb8422f96b5b4c10275369805a,active
7fdb323e1f5debeead41673c741a1df7,ENG-188 2024Winter-Y002,6700f7eb8422f96b5b4c10275369805a,active
96d0fb1325c28939aca2759133a7d506,ENG-188 2024Winter-003,6700f7eb8422f96b5b4c10275369805a,active
1a5221b15a3f60af30188887b8a345fb,ENG-188 2024Winter-004,6700f7eb8422f96b5b4c10275369805a,active
74fc43605c3ce12d4ed876749d532691,ENG-188 2023Spring-Y000,9e6b9c8f87639f4bfb48e17f0604e719,active
8afc628158cf9c36202a8a5ccab39812,ENG-188 2023Spring-001,9e6b9c8f87639f4bfb48e17f0604e719,active
f237449585ce03190a8495ce45e07d90,ENG-188 2023Spring-002,9e6b9c8f87639f4bfb48e17f0604e719,active
39bff167cd96414b558cbca854b0749c,ENG-188 2023Spring-003,9e6b9c8f87639f4bfb48e17f0604e719,active
6134dc4df81be2ab579e26bbc582f048,ENG-188 2023Summer-000,4ca3a04c8a65078f7352c58067e44a2b,active
23df1abe4cda100f7b4aa0e658e843f5,ENG-188 2023Summer-Y001,4ca3a04c8a65078f7352c58067e44a2b,active
7ffbb5de6e0b4039e864d2159e799bb8,ENG-188 2023Summer-002,4ca3a04c8a65078f7352c58067e44a2b,active
7ffde5858a3122af3dc864990156f0af,ENG-188 2023Fall-000,07db7834b6f40b5a5b8054117b430dd5,active
f2e63313c214885670f0d78d68d1ccfd,ENG-188 2023Fall-001,07db7834b6f40b5a5b8054117b430dd5,active
7e9e3abf1953417215b6ccd4e07a284e,ENG-188 2023Fall-002,07db7834b6f40b5a5b8054117b430dd5,active
390b8524d957c2fbd5007f8181b63a0c,ENG-188 2024NonCredit-000,976d10135d6d378047e2e4957c2af1bb,active
b8ce2339352a1d3abdec3d1975d290ec,ENG-188 2024NonCredit-001,976d10135d6d378047e2e4957c2af1bb,active
4dac80459bd28d17cbc1812ea0788ba9,ENG-188 2024NonCredit-002,976d10135d6d378047e2e4957c2af1bb,active
f59955fd93627c0d50b999506370d107,ENG-188 2024NonCredit-003,976d10135d6d378047e2e4957c2af1bb,active
485acee255c7e7b0113de55b30c10310,ENG-188 2024NonCredit-004,976d10135d6d378047e2e4957c2af1bb,active
71f1c211dc6013640a0095cc82b44062,ENG-188 2024NonCredit-005,976d10135d6d378047e2e4957c2af1bb,active
300429e2bac777bae53fd4da687b552a,ENG-188 2024NonCredit-Y006,976d10135d6d378047e2e4957c2af1bb,active
0acc803607728be311e9a40b2d4d8da8,ENG-188 2024NonCredit-Y007,976d10135d6d378047e2e4957c2af1bb,active
6b2d565e7eb321b4c427125870f2a194,ENG-188 Teaching-Y000,6900d938cbe42a11bbfda1270f56a269,active
2b2cd8a1692a97a0abe4f1319428efb2,ENG-188 Teaching-001,6900d938cbe42a11bbfda1270f56a269,active
aaeaa94979d35c523439bb4147d760af,ENG-188 Teaching-Y002,6900d938cbe42a11bbfda1270f56a269,active
653cf1832e60b85c4645f3aa316687e1,ENG-188 Test-Y000,b74d8c476eb75b2a4dbffdb2257d1fb1,active
00dca74b0cc1853178057718869bd557,ENG-188 Test-001,b74d8c476eb75b2a4dbffdb2257d1fb1,active
99935e64a12cd2a27814465ba90c8ba0,ENG-188 Test-002,b74d8c476eb75b2a4dbffdb2257d1fb1,active
08c43b3fd6256fed39c35b2e337bfb0a,ENG-188 Test-003,b74d8c476eb75b2a4dbffdb2257d1fb1,active
1b9a9972fcb84724764e563b35866209,ENG-188 Test-004,b74d8c476eb75b2a4dbffdb2257d1fb1,active
3910c00acaac7a4193e63198b2d10f25,ENG-188 Test-Y005,b74d8c476eb75b2a4dbffdb2257d1fb1,active
e587b5e50d3d412db3890c24159dfcaf,ENG-188 Test-006,b74d8c476eb75b2a4dbffdb2257d1fb1,active
d61a0fa9981a350522072309c17b756c,ENG-188 Test-007,b74d8c476eb75b2a4dbffdb2257d1fb1,active
63fbe5cb62a74b1f7313872ef74dce30,ENG-185 2022Winter-000,41b48cdb60d9af46c004496124893be5,active
aed6f4f8a9cc6c89e167fb4f2e235d40,ENG-185 2022Winter-001,41b48cdb60d9af46c004496124893be5,active
272465d1e26d28579294b6581af24e68,ENG-185 2022Winter-Y002,41b48cdb60d9af46c004496124893be5,active
26464caf6116a98897a4507d543dc8e2,ENG-185 2022Winter-Y003,41b48cdb60d9af46c004496124893be5,active
b6ffc747786fa3dcf35345c9d65d75b7,ENG-185 2022Winter-004,41b48cdb60d9af46c004496124893be5,active
833a8ad1f3e267e984ab62e68f02ae9a,ENG-185 2022Winter-005,41b48cdb60d9af46c004496124893be5,active
cb4d5d882f3dc920747cc1d150f70919,ENG-185 2022Winter-Y006,41b48cdb60d9af46c004496124893be5,active
06daddfcd5d79846f5d6b5efa29fb768,ENG-185 2022Winter-Y007,41b48cdb60d9af46c004496124893be5,active
76ecbf9b05832ba968a414cc7627edea,ENG-185 2022Spring-000,557cf4a365cece79067a6eb09d53037b,active
95b647e8951c28daee312932c5700bea,ENG-185 2022Spring-Y001,557cf4a365cece79067a6eb09d53037b,active
7dfc18e5f4c567c1167daced3422a6af,ENG-185 2022Summer-000,7f6d26ab7da7daef1f08e8ff7347c860,active
c6c20293eccce2593df7fbacfa551a26,ENG-185 2022Summer-Y001,7f6d26ab7da7daef1f08e8ff7347c860,active
365d2bdd663da9ff6df40fc7aa2f087b,ENG-185 2022Fall-000,20f8bebb17d3526677db08a94ed0279a,active
6fdb29a812e19a6fa920827bfeccf000,ENG-185 2022Fall-001,20f8bebb17d3526677db08a94ed0279a,active
085fc89ce7820bed4131e4a16f08bbf3,ENG-185 2022Fall-002,20f8bebb17d3526677db08a94ed0279a,active
08938d59e5918e54bcfe621ea6c31552,ENG-185 2022Fall-003,20f8bebb17d3526677db08a94ed0279a,active
383b53ffdd51d5c6070617c601659061,ENG-185 2022Fall-004,20f8bebb17d3526677db08a94ed0279a,active
a67865a827c3fabf945f47914c41ccf7,ENG-185 2023Winter-000,03112d054f8d5318ee469170cfa18bc6,active
2355265064d07d756234e3983faf6c31,ENG-185 2023Winter-001,03112d054f8d5318ee469170cfa18bc6,active
0fef8cd1fa5099ae2007435bb2bed362,ENG-185 2023Winter-002,03112d054f8d5318ee469170cfa18bc6,active
4a66e96541786710442d380aa1610b81,ENG-185 2023Spring-Y000,97f432c2ea6ab56ff66a7f8317dbc82f,active
68fc8b0d7b4c09f46c41ec817563e411,ENG-185 2023Spring-001,97f432c2ea6ab56ff66a7f8317dbc82f,active
778036f0f254352edb5358f4e591d787,ENG-185 2023Spring-Y002,97f432c2ea6ab56ff66a7f8317dbc82f,active
f765bb11073eb00731a00c013e91dbb5,ENG-185 2023Spring-003,97f432c2ea6ab56ff66a7f8317dbc82f,active
1ea0b27e419f85da08b2a13c14521e68,ENG-185 2023Spring-Y004,97f432c2ea6ab56ff66a7f8317dbc82f,active
ad7aac7d4998be27aae514f5106b2c87,ENG-185 2023Summer-000,c1f6619c6270f7182c2eceae0f086d18,active
b4af3557e0441173ae0ac27c85f7e576,ENG-185 2023Summer-001,c1f6619c6270f7182c2eceae0f086d18,active
6ea536ebf31495dc31a2dc2750fb3986,ENG-185 2023Summer-002,c1f6619c6270f7182c2eceae0f086d18,active
2ea6a86217dacab65130f561bc766c4b,ENG-185 2023Fall-000,d6d670774cd0bdf6fe6bd4133656de31,active
4d4a38af9e20c70514f88d502366c2ce,ENG-185 2023Fall-Y001,d6d670774cd0bdf6fe6bd4133656de31,active
c34f52ff3f78c439cb8b8c5acfd1d735,ENG-185 2023Fall-002,d6d670774cd0bdf6fe6bd4133656de31,active
6c24bbc39e6099cfb0c3aa7c08d0ad66,ENG-185 2023Fall-Y003,d6d670774cd0bdf6fe6bd4133656de31,active
22d8cc1210c523697e3114b8338ad51d,ENG-185 2023Fall-004,d6d670774cd0bdf6fe6bd4133656de31,active
7a0eeba9bc7ef341b3b42ec640422497,ENG-185 2023Fall-005,d6d670774cd0bdf6fe6bd4133656de31,active
f7fac81c06cfbfe60d76ff1ce33fb484,ENG-185 2023Fall-006,d6d670774cd0bdf6fe6bd4133656de31,active
19ad6f756e520f06bcc1474515c6ef87,ENG-185 2024Winter-000,edfd74f55c80b2a5e553195aeb937020,active
c448bd57f789fe57cd999ea89f0fe04b,ENG-185 2024Winter-001,edfd74f55c80b2a5e553195aeb937020,active
2b8de69c7cf669e6fc1daa17b9997f2a,ENG-185 2024Winter-Y002,edfd74f55c80b2a5e553195aeb937020,active
3da8fb72ad46fa0bf15f85594e46f35c,ENG-185 2024Winter-003,edfd74f55c80b2a5e553195aeb937020,active
416b6190630d685dc8561801c2460141,ENG-185 2023Spring-000,97f432c2ea6ab56ff66a7f8317dbc82f,active
68fc8b0d7b4c09f46c41ec817563e411,ENG-185 2023Spring-001,97f432c2ea6ab56ff66a7f8317dbc82f,active
437113ab3601d827ee29b1578499427a,ENG-185 2023Spring-002,97f432c2ea6ab56ff66a7f8317dbc82f,active
ad7aac7d4998be27aae514f5106b2c87,ENG-185 2023Summer-000,c1f6619c6270f7182c2eceae0f086d18,active
b4af3557e0441173ae0ac27c85f7e576,ENG-185 2023Summer-001,c1f6619c6270f7182c2eceae0f086d18,active
2ea6a86217dacab65130f561bc766c4b,ENG-185 2023Fall-000,d6d670774cd0bdf6fe6bd4133656de31,active
3516cc7e4a4c64d05a05a482ed9f7724,ENG-185 2023Fall-001,d6d670774cd0bdf6fe6bd4133656de31,active
c34f52ff3f78c439cb8b8c5acfd1d735,ENG-185 2023Fall-002,d6d670774cd0bdf6fe6bd4133656de31,active
ea2be50163e3b106e96414218e79dcfd,ENG-185 2024NonCredit-000,f64b17c4aecbd981b76e808c80cd00fb,active
4804d1ba12c02374f6894699b5577735,ENG-185 2024NonCredit-001,f64b17c4aecbd981b76e808c80cd00fb,active
cfe354486bf1006acb6438aacc3aee80,ENG-185 2024NonCredit-002,f64b17c4aecbd981b76e808c80cd00fb,active
506d40be4954bdfaa4808a1fca3bda20,ENG-185 Teaching-Y000,ea04591fb29354ff26895ed851eab278,active
a7d687df704296476b7da2928c9adaea,ENG-185 Teaching-001,ea04591fb29354ff26895ed851eab278,active
b62152c485b4ca63532ef8b97b8ee0a4,ENG-185 Teaching-002,ea04591fb29354ff26895ed851eab278,active
457cef02b0ca9891a432f7bc68c4ba1d,ENG-185 Teaching-003,ea04591fb29354ff26895ed851eab278,active
5192e1a9891b6bcb5eb71878d29bb078,ENG-185 Teaching-Y004,ea04591fb29354ff26895ed851eab278,active
10a8f5b566927fab8d6ba4ebf99c0758,ENG-185 Test-000,b2d123443483c67b2321734b77be7f3d,active
220558d8704125beeb52fed1d977f86e,ENG-185 Test-001,b2d123443483c67b2321734b77be7f3d,active
071ea67be74167511f9f0a919d7661d5,ENG-135 2022Winter-000,99c061077102a56138a7a7e2b4aea964,active
